"DateTime","Players","Average Players"
"2025-04-01 10:00:00",13414,10597
"2025-04-01 11:00:00",14361,10684
"2025-04-01 12:00:00",15423,10790
"2025-04-01 13:00:00",16096,10899
"2025-04-01 14:00:00",16126,10994
"2025-04-01 15:00:00",15877,11093
"2025-04-01 16:00:00",15124,11191
"2025-04-01 17:00:00",14157,11279
"2025-04-01 18:00:00",13430,11363
"2025-04-01 19:00:00",12720,11439
"2025-04-01 20:00:00",12127,11511
"2025-04-01 21:00:00",11709,11582
"2025-04-01 22:00:00",11016,11507
"2025-04-01 23:00:00",10247,11394
"2025-04-02 00:00:00",10299,11290
"2025-04-02 01:00:00",10075,11188
"2025-04-02 02:00:00",10000,11108
"2025-04-02 03:00:00",9695,11039
"2025-04-02 04:00:00",9087,10897
"2025-04-02 05:00:00",8268,10738
"2025-04-02 06:00:00",7617,10578
"2025-04-02 07:00:00",7213,10440
"2025-04-02 08:00:00",7481,10323
"2025-04-02 09:00:00",7811,10199
"2025-04-02 10:00:00",8739,10073
"2025-04-02 11:00:00",9834,9944
"2025-04-02 12:00:00",10771,9812
"2025-04-02 13:00:00",10870,9667
"2025-04-02 14:00:00",11249,9539
"2025-04-02 15:00:00",11133,9410
"2025-04-02 16:00:00",10601,9285
"2025-04-02 17:00:00",10026,9168
"2025-04-02 18:00:00",9550,9060
"2025-04-02 19:00:00",9145,8958
"2025-04-02 20:00:00",8707,8863
"2025-04-02 21:00:00",8384,8775
"2025-04-02 22:00:00",8041,8691
"2025-04-02 23:00:00",7619,8616
"2025-04-03 00:00:00",7545,8541
"2025-04-03 01:00:00",7528,8473
"2025-04-03 02:00:00",7541,8410
"2025-04-03 03:00:00",7470,8353
"2025-04-03 04:00:00",7052,8299
"2025-04-03 05:00:00",6607,8255
"2025-04-03 06:00:00",6223,8217
"2025-04-03 07:00:00",6004,8186
"2025-04-03 08:00:00",6109,8151
"2025-04-03 09:00:00",6474,8117
"2025-04-03 10:00:00",7130,8076
"2025-04-03 11:00:00",8187,8032
"2025-04-03 12:00:00",9183,7986
"2025-04-03 13:00:00",9805,7953
"2025-04-03 14:00:00",9909,7913
"2025-04-03 15:00:00",9827,7881
"2025-04-03 16:00:00",9275,7849
"2025-04-03 17:00:00",8852,7827
"2025-04-03 18:00:00",8333,7804
"2025-04-03 19:00:00",8137,7785
"2025-04-03 20:00:00",7956,7766
"2025-04-03 21:00:00",7480,7730
"2025-04-03 22:00:00",7131,7702
"2025-04-03 23:00:00",6923,7684
"2025-04-04 00:00:00",7000,7668
"2025-04-04 01:00:00",7123,7652
"2025-04-04 02:00:00",7170,7635
"2025-04-04 03:00:00",7053,7620
"2025-04-04 04:00:00",6688,7610
"2025-04-04 05:00:00",6267,7611
"2025-04-04 06:00:00",6007,7622
"2025-04-04 07:00:00",5802,7630
"2025-04-04 08:00:00",5921,7643
"2025-04-04 09:00:00",6280,7654
"2025-04-04 10:00:00",6788,7655
"2025-04-04 11:00:00",7706,7650
"2025-04-04 12:00:00",8680,7640
"2025-04-04 13:00:00",9337,7627
"2025-04-04 14:00:00",9796,7623
"2025-04-04 15:00:00",9810,7623
"2025-04-04 16:00:00",9592,7631
"2025-04-04 17:00:00",9200,7639
"2025-04-04 18:00:00",8643,7646
"2025-04-04 19:00:00",8059,7641
"2025-04-04 20:00:00",7121,7617
"2025-04-04 21:00:00",7155,7614
"2025-04-04 22:00:00",7046,7612
"2025-04-04 23:00:00",6720,7603
"2025-04-05 00:00:00",6631,7589
"2025-04-05 01:00:00",6691,7572
"2025-04-05 02:00:00",6872,7557
"2025-04-05 03:00:00",6962,7548
"2025-04-05 04:00:00",7233,7555
"2025-04-05 05:00:00",7218,7572
"2025-04-05 06:00:00",6787,7584
"2025-04-05 07:00:00",6858,7609
"2025-04-05 08:00:00",6905,7632
"2025-04-05 09:00:00",6880,7645
"2025-04-05 10:00:00",7186,7654
"2025-04-05 11:00:00",7905,7657
"2025-04-05 12:00:00",8616,7654
"2025-04-05 13:00:00",9281,7650
"2025-04-05 14:00:00",9824,7645
"2025-04-05 15:00:00",9818,7632
"2025-04-05 16:00:00",9544,7613
"2025-04-05 17:00:00",9148,7590
"2025-04-05 18:00:00",8477,7563
"2025-04-05 19:00:00",7924,7541
"2025-04-05 20:00:00",7485,7535
"2025-04-05 21:00:00",7171,7524
"2025-04-05 22:00:00",6827,7507
"2025-04-05 23:00:00",6454,7487
"2025-04-06 00:00:00",6251,7461
"2025-04-06 01:00:00",6286,7432
"2025-04-06 02:00:00",6426,7403
"2025-04-06 03:00:00",6546,7374
"2025-04-06 04:00:00",6696,7337
"2025-04-06 05:00:00",6688,7297
"2025-04-06 06:00:00",6598,7265
"2025-04-06 07:00:00",6639,7227
"2025-04-06 08:00:00",6682,7190
"2025-04-06 09:00:00",6754,7159
"2025-04-06 10:00:00",7069,7132
"2025-04-06 11:00:00",7761,7108
"2025-04-06 12:00:00",8466,7085
"2025-04-06 13:00:00",8845,7053
"2025-04-06 14:00:00",8896,7010
"2025-04-06 15:00:00",8640,6961
"2025-04-06 16:00:00",8059,6904
"2025-04-06 17:00:00",7575,6847
"2025-04-06 18:00:00",7130,6796
"2025-04-06 19:00:00",6851,6753
"2025-04-06 20:00:00",6628,6718
"2025-04-06 21:00:00",6366,6684
"2025-04-06 22:00:00",5879,6646
"2025-04-06 23:00:00",5261,6603
"2025-04-07 00:00:00",4971,6561
"2025-04-07 01:00:00",5063,6524
"2025-04-07 02:00:00",5069,6481
"2025-04-07 03:00:00",4908,6432
"2025-04-07 04:00:00",4802,6377
"2025-04-07 05:00:00",4668,6317
"2025-04-07 06:00:00",4248,6248
"2025-04-07 07:00:00",4327,6179
"2025-04-07 08:00:00",4554,6114
"2025-04-07 09:00:00",4952,6059
"2025-04-07 10:00:00",5479,6010
"2025-04-07 11:00:00",6211,5963
"2025-04-07 12:00:00",6893,5914
"2025-04-07 13:00:00",7432,5872
"2025-04-07 14:00:00",7563,5832
"2025-04-07 15:00:00",7402,5793
"2025-04-07 16:00:00",6956,5759
"2025-04-07 17:00:00",6490,5724
"2025-04-07 18:00:00",6037,5689
"2025-04-07 19:00:00",5878,5658
"2025-04-07 20:00:00",5656,5626
"2025-04-07 21:00:00",5370,5592
"2025-04-07 22:00:00",5068,5564
"2025-04-07 23:00:00",4747,5546
"2025-04-08 00:00:00",4618,5532
"2025-04-08 01:00:00",4665,5518
"2025-04-08 02:00:00",4814,5510
"2025-04-08 03:00:00",4707,5501
"2025-04-08 04:00:00",4616,5494
"2025-04-08 05:00:00",4439,5485
"2025-04-08 06:00:00",4080,5478
"2025-04-08 07:00:00",3980,5467
"2025-04-08 08:00:00",4247,5458
"2025-04-08 09:00:00",4686,5449
"2025-04-08 10:00:00",5263,5440
"2025-04-08 11:00:00",5937,5428
"2025-04-08 12:00:00",6742,5421
"2025-04-08 13:00:00",7313,5413
"2025-04-08 14:00:00",7334,5402
"2025-04-08 15:00:00",7245,5393
"2025-04-08 16:00:00",6666,5379
"2025-04-08 17:00:00",6225,5368
"2025-04-08 18:00:00",5882,5359
"2025-04-08 19:00:00",5581,5346
"2025-04-08 20:00:00",5274,5332
"2025-04-08 21:00:00",5022,5319
"2025-04-08 22:00:00",4782,5308
"2025-04-08 23:00:00",4395,5295
"2025-04-09 00:00:00",4491,5289
"2025-04-09 01:00:00",4549,5282
"2025-04-09 02:00:00",4566,5271
"2025-04-09 03:00:00",4518,5263
"2025-04-09 04:00:00",4409,5254
"2025-04-09 05:00:00",4241,5245
"2025-04-09 06:00:00",4017,5240
"2025-04-09 07:00:00",3997,5237
"2025-04-09 08:00:00",4159,5231
"2025-04-09 09:00:00",4429,5222
"2025-04-09 10:00:00",4931,5211
"2025-04-09 11:00:00",5088,5202
"2025-04-09 11:10:00",5233,
"2025-04-09 11:20:00",5332,
"2025-04-09 11:30:00",5420,
"2025-04-09 11:40:00",5522,
"2025-04-09 11:50:00",5646,
"2025-04-09 12:00:00",5767,5189
"2025-04-09 12:10:00",5821,
"2025-04-09 12:20:00",5993,
"2025-04-09 12:30:00",6147,
"2025-04-09 12:40:00",6232,
"2025-04-09 12:50:00",6365,
"2025-04-09 13:00:00",6461,5175
"2025-04-09 13:10:00",6579,
"2025-04-09 13:20:00",6666,
"2025-04-09 13:30:00",6756,
"2025-04-09 13:40:00",6783,
"2025-04-09 13:50:00",6872,
"2025-04-09 14:00:00",6892,5160
"2025-04-09 14:10:00",6900,
"2025-04-09 14:20:00",6906,
"2025-04-09 14:30:00",6920,
"2025-04-09 14:40:00",6855,
"2025-04-09 14:50:00",6784,
"2025-04-09 15:00:00",6774,5144
"2025-04-09 15:10:00",6593,
"2025-04-09 15:20:00",6529,
"2025-04-09 15:30:00",6505,
"2025-04-09 15:40:00",6495,
"2025-04-09 15:50:00",6414,
"2025-04-09 16:00:00",6358,5134
"2025-04-09 16:10:00",6203,
"2025-04-09 16:20:00",6119,
"2025-04-09 16:30:00",6027,
"2025-04-09 16:40:00",5920,
"2025-04-09 16:50:00",5830,
"2025-04-09 17:00:00",5805,5118
"2025-04-09 17:10:00",5734,
"2025-04-09 17:20:00",5701,
"2025-04-09 17:30:00",5676,
"2025-04-09 17:40:00",5616,
"2025-04-09 17:50:00",5599,
"2025-04-09 18:00:00",5533,5107
"2025-04-09 18:10:00",5430,
"2025-04-09 18:20:00",5387,
"2025-04-09 18:30:00",5376,
"2025-04-09 18:40:00",5336,
"2025-04-09 18:50:00",5321,
"2025-04-09 19:00:00",5304,5099
"2025-04-09 19:10:00",5217,
"2025-04-09 19:20:00",5161,
"2025-04-09 19:30:00",5121,
"2025-04-09 19:40:00",5138,
"2025-04-09 19:50:00",5085,
"2025-04-09 20:00:00",5040,5091
"2025-04-09 20:10:00",5054,
"2025-04-09 20:20:00",5057,
"2025-04-09 20:30:00",5040,
"2025-04-09 20:40:00",4970,
"2025-04-09 20:50:00",4918,
"2025-04-09 21:00:00",4818,5084
"2025-04-09 21:10:00",4746,
"2025-04-09 21:20:00",4695,
"2025-04-09 21:30:00",4644,
"2025-04-09 21:40:00",4601,
"2025-04-09 21:50:00",4580,
"2025-04-09 22:00:00",4557,5076
"2025-04-09 22:10:00",4417,
"2025-04-09 22:20:00",4391,
"2025-04-09 22:30:00",4387,
"2025-04-09 22:40:00",4336,
"2025-04-09 22:50:00",4240,
"2025-04-09 23:00:00",4157,5067
"2025-04-09 23:10:00",4081,
"2025-04-09 23:20:00",4123,
"2025-04-09 23:30:00",4141,
"2025-04-09 23:40:00",4138,
"2025-04-09 23:50:00",4100,
"2025-04-10 00:00:00",4067,5057
"2025-04-10 00:10:00",4054,
"2025-04-10 00:20:00",4107,
"2025-04-10 00:30:00",4129,
"2025-04-10 00:40:00",4145,
"2025-04-10 00:50:00",4110,
"2025-04-10 01:00:00",4113,5044
"2025-04-10 01:10:00",4072,
"2025-04-10 01:20:00",4102,
"2025-04-10 01:30:00",4086,
"2025-04-10 01:40:00",4093,
"2025-04-10 01:50:00",4210,
"2025-04-10 02:00:00",4238,5035
"2025-04-10 02:10:00",4256,
"2025-04-10 02:20:00",4261,
"2025-04-10 02:30:00",4247,
"2025-04-10 02:40:00",4271,
"2025-04-10 02:50:00",4269,
"2025-04-10 03:00:00",4269,5027
"2025-04-10 03:10:00",4241,
"2025-04-10 03:20:00",4242,
"2025-04-10 03:30:00",4237,
"2025-04-10 03:40:00",4178,
"2025-04-10 03:50:00",4160,
"2025-04-10 04:00:00",4115,5018
"2025-04-10 04:10:00",4114,
"2025-04-10 04:20:00",4071,
"2025-04-10 04:30:00",4033,
"2025-04-10 04:40:00",3954,
"2025-04-10 04:50:00",3895,
"2025-04-10 05:00:00",3872,5007
"2025-04-10 05:10:00",3793,
"2025-04-10 05:20:00",3746,
"2025-04-10 05:30:00",3740,
"2025-04-10 05:40:00",3695,
"2025-04-10 05:50:00",3642,
"2025-04-10 06:00:00",3609,4994
"2025-04-10 06:10:00",3564,
"2025-04-10 06:20:00",3546,
"2025-04-10 06:30:00",3526,
"2025-04-10 06:40:00",3557,
"2025-04-10 06:50:00",3564,
"2025-04-10 07:00:00",3561,4985
"2025-04-10 07:10:00",3553,
"2025-04-10 07:20:00",3589,
"2025-04-10 07:30:00",3567,
"2025-04-10 07:40:00",3574,
"2025-04-10 07:50:00",3670,
"2025-04-10 08:00:00",3732,4982
"2025-04-10 08:10:00",3832,
"2025-04-10 08:20:00",3908,
"2025-04-10 08:30:00",3939,
"2025-04-10 08:40:00",4018,
"2025-04-10 08:50:00",4025,
"2025-04-10 09:00:00",4063,4980
"2025-04-10 09:10:00",4093,
"2025-04-10 09:20:00",4138,
"2025-04-10 09:30:00",4175,
"2025-04-10 09:40:00",4261,
"2025-04-10 09:50:00",4356,
"2025-04-10 10:00:00",4425,4978
"2025-04-10 10:10:00",4471,
"2025-04-10 10:20:00",4545,
"2025-04-10 10:30:00",4636,
"2025-04-10 10:40:00",4753,
"2025-04-10 10:50:00",4869,
"2025-04-10 11:00:00",4919,4976
"2025-04-10 11:10:00",5017,
"2025-04-10 11:20:00",5161,
"2025-04-10 11:30:00",5265,
"2025-04-10 11:40:00",5417,
"2025-04-10 11:50:00",5539,
"2025-04-10 12:00:00",5666,4974
"2025-04-10 12:10:00",5801,
"2025-04-10 12:20:00",5920,
"2025-04-10 12:30:00",6027,
"2025-04-10 12:40:00",6188,
"2025-04-10 12:50:00",6295,
"2025-04-10 13:00:00",6333,4969
"2025-04-10 13:10:00",6390,
"2025-04-10 13:20:00",6522,
"2025-04-10 13:30:00",6584,
"2025-04-10 13:40:00",6637,
"2025-04-10 13:50:00",6744,
"2025-04-10 14:00:00",6761,4965
"2025-04-10 14:10:00",6801,
"2025-04-10 14:20:00",6795,
"2025-04-10 14:30:00",6784,
"2025-04-10 14:40:00",6714,
"2025-04-10 14:50:00",6694,
"2025-04-10 15:00:00",6684,4963
"2025-04-10 15:10:00",6546,
"2025-04-10 15:20:00",6455,
"2025-04-10 15:30:00",6370,
"2025-04-10 15:40:00",6285,
"2025-04-10 15:50:00",6214,
"2025-04-10 16:00:00",6118,4957
"2025-04-10 16:10:00",6081,
"2025-04-10 16:20:00",6027,
"2025-04-10 16:30:00",5978,
"2025-04-10 16:40:00",5926,
"2025-04-10 16:50:00",5811,
"2025-04-10 17:00:00",5802,4961
"2025-04-10 17:10:00",5750,
"2025-04-10 17:20:00",5635,
"2025-04-10 17:30:00",5639,
"2025-04-10 17:40:00",5609,
"2025-04-10 17:50:00",5551,
"2025-04-10 18:00:00",5545,4965
"2025-04-10 18:10:00",5466,
"2025-04-10 18:20:00",5442,
"2025-04-10 18:30:00",5404,
"2025-04-10 18:40:00",5290,
"2025-04-10 18:50:00",5267,
"2025-04-10 19:00:00",5185,4962
"2025-04-10 19:10:00",5179,
"2025-04-10 19:20:00",5171,
"2025-04-10 19:30:00",5159,
"2025-04-10 19:40:00",5162,
"2025-04-10 19:50:00",5105,
"2025-04-10 20:00:00",5052,4963
"2025-04-10 20:10:00",4776,
"2025-04-10 20:20:00",4645,
"2025-04-10 20:30:00",4708,
"2025-04-10 20:40:00",4675,
"2025-04-10 20:50:00",4623,
"2025-04-10 21:00:00",4656,4958
"2025-04-10 21:10:00",4619,
"2025-04-10 21:20:00",4602,
"2025-04-10 21:30:00",4538,
"2025-04-10 21:40:00",4507,
"2025-04-10 21:50:00",4446,
"2025-04-10 22:00:00",4429,4955
"2025-04-10 22:10:00",4436,
"2025-04-10 22:20:00",4381,
"2025-04-10 22:30:00",4291,
"2025-04-10 22:40:00",4293,
"2025-04-10 22:50:00",4315,
"2025-04-10 23:00:00",4232,4958
"2025-04-10 23:10:00",4219,
"2025-04-10 23:20:00",4148,
"2025-04-10 23:30:00",4102,
"2025-04-10 23:40:00",4044,
"2025-04-10 23:50:00",3990,
"2025-04-11 00:00:00",3968,4956
"2025-04-11 00:10:00",3978,
"2025-04-11 00:20:00",3956,
"2025-04-11 00:30:00",4010,
"2025-04-11 00:40:00",4015,
"2025-04-11 00:50:00",4002,
"2025-04-11 01:00:00",4030,4958
"2025-04-11 01:10:00",4048,
"2025-04-11 01:20:00",4113,
"2025-04-11 01:30:00",4145,
"2025-04-11 01:40:00",4193,
"2025-04-11 01:50:00",4197,
"2025-04-11 02:00:00",4263,4964
"2025-04-11 02:10:00",4330,
"2025-04-11 02:20:00",4346,
"2025-04-11 02:30:00",4273,
"2025-04-11 02:40:00",4266,
"2025-04-11 02:50:00",4283,
"2025-04-11 03:00:00",4218,4967
"2025-04-11 03:10:00",4246,
"2025-04-11 03:20:00",4274,
"2025-04-11 03:30:00",4243,
"2025-04-11 03:40:00",4243,
"2025-04-11 03:50:00",4212,
"2025-04-11 04:00:00",4173,4976
"2025-04-11 04:10:00",4241,
"2025-04-11 04:20:00",4176,
"2025-04-11 04:30:00",4130,
"2025-04-11 04:40:00",4016,
"2025-04-11 04:50:00",4031,
"2025-04-11 05:00:00",3973,4985
"2025-04-11 05:10:00",3900,
"2025-04-11 05:20:00",3812,
"2025-04-11 05:30:00",3807,
"2025-04-11 05:40:00",3773,
"2025-04-11 05:50:00",3739,
"2025-04-11 06:00:00",3762,4998
"2025-04-11 06:10:00",3712,
"2025-04-11 06:20:00",3719,
"2025-04-11 06:30:00",3671,
"2025-04-11 06:40:00",3735,
"2025-04-11 06:50:00",3694,
"2025-04-11 07:00:00",3690,5013
"2025-04-11 07:10:00",3748,
"2025-04-11 07:20:00",3774,
"2025-04-11 07:30:00",3822,
"2025-04-11 07:40:00",3865,
"2025-04-11 07:50:00",3855,
"2025-04-11 08:00:00",3870,5022
"2025-04-11 08:10:00",3868,
"2025-04-11 08:20:00",3946,
"2025-04-11 08:30:00",3994,
"2025-04-11 08:40:00",4025,
"2025-04-11 08:50:00",4072,
"2025-04-11 09:00:00",4059,5029
"2025-04-11 09:10:00",4130,
"2025-04-11 09:20:00",4216,
"2025-04-11 09:30:00",4264,
"2025-04-11 09:40:00",4357,
"2025-04-11 09:50:00",4383,
"2025-04-11 10:00:00",4376,5037
"2025-04-11 10:10:00",4464,
"2025-04-11 10:20:00",4562,
"2025-04-11 10:30:00",4687,
"2025-04-11 10:40:00",4821,
"2025-04-11 10:50:00",4975,
"2025-04-11 11:00:00",5015,5041
"2025-04-11 11:10:00",5073,
"2025-04-11 11:20:00",5210,
"2025-04-11 11:30:00",5278,
"2025-04-11 11:40:00",5405,
"2025-04-11 11:50:00",5577,
"2025-04-11 12:00:00",5732,5043
"2025-04-11 12:10:00",5797,
"2025-04-11 12:20:00",5954,
"2025-04-11 12:30:00",6016,
"2025-04-11 12:40:00",6094,
"2025-04-11 12:50:00",6297,
"2025-04-11 13:00:00",6369,5041
"2025-04-11 13:10:00",6434,
"2025-04-11 13:20:00",6517,
"2025-04-11 13:30:00",6553,
"2025-04-11 13:40:00",6612,
"2025-04-11 13:50:00",6689,
"2025-04-11 14:00:00",6729,5049
"2025-04-11 14:10:00",6780,
"2025-04-11 14:20:00",6884,
"2025-04-11 14:30:00",6931,
"2025-04-11 14:40:00",6953,
"2025-04-11 14:50:00",6945,
"2025-04-11 15:00:00",6973,5060
"2025-04-11 15:10:00",6977,
"2025-04-11 15:20:00",6920,
"2025-04-11 15:30:00",6840,
"2025-04-11 15:40:00",6762,
"2025-04-11 15:50:00",6723,
"2025-04-11 16:00:00",6631,5079
"2025-04-11 16:10:00",6552,
"2025-04-11 16:20:00",6563,
"2025-04-11 16:30:00",6442,
"2025-04-11 16:40:00",6384,
"2025-04-11 16:50:00",6304,
"2025-04-11 17:00:00",6241,5096
"2025-04-11 17:10:00",6128,
"2025-04-11 17:20:00",6075,
"2025-04-11 17:30:00",5998,
"2025-04-11 17:40:00",5926,
"2025-04-11 17:50:00",5814,
"2025-04-11 18:00:00",5691,5101
"2025-04-11 18:10:00",5591,
"2025-04-11 18:20:00",5567,
"2025-04-11 18:30:00",5498,
"2025-04-11 18:40:00",5431,
"2025-04-11 18:50:00",5382,
"2025-04-11 19:00:00",5300,5105
"2025-04-11 19:10:00",5223,
"2025-04-11 19:20:00",5174,
"2025-04-11 19:30:00",5183,
"2025-04-11 19:40:00",5223,
"2025-04-11 19:50:00",5175,
"2025-04-11 20:00:00",5158,5110
"2025-04-11 20:10:00",5067,
"2025-04-11 20:20:00",5031,
"2025-04-11 20:30:00",4971,
"2025-04-11 20:40:00",4922,
"2025-04-11 20:50:00",4815,
"2025-04-11 21:00:00",4784,5116
"2025-04-11 21:10:00",4814,
"2025-04-11 21:20:00",4818,
"2025-04-11 21:30:00",4783,
"2025-04-11 21:40:00",4748,
"2025-04-11 21:50:00",4648,
"2025-04-11 22:00:00",4622,5124
"2025-04-11 22:10:00",4602,
"2025-04-11 22:20:00",4578,
"2025-04-11 22:30:00",4589,
"2025-04-11 22:40:00",4604,
"2025-04-11 22:50:00",4562,
"2025-04-11 23:00:00",4492,5133
"2025-04-11 23:10:00",4459,
"2025-04-11 23:20:00",4434,
"2025-04-11 23:30:00",4455,
"2025-04-11 23:40:00",4447,
"2025-04-11 23:50:00",4418,
"2025-04-12 00:00:00",4345,5144
"2025-04-12 00:10:00",4318,
"2025-04-12 00:20:00",4251,
"2025-04-12 00:30:00",4333,
"2025-04-12 00:40:00",4338,
"2025-04-12 00:50:00",4362,
"2025-04-12 01:00:00",4437,5163
"2025-04-12 01:10:00",4480,
"2025-04-12 01:20:00",4562,
"2025-04-12 01:30:00",4613,
"2025-04-12 01:40:00",4655,
"2025-04-12 01:50:00",4727,
"2025-04-12 02:00:00",4761,5177
"2025-04-12 02:10:00",4730,
"2025-04-12 02:20:00",4667,
"2025-04-12 02:30:00",4683,
"2025-04-12 02:40:00",4787,
"2025-04-12 02:50:00",4819,
"2025-04-12 03:00:00",4867,5199
"2025-04-12 03:10:00",4868,
"2025-04-12 03:20:00",4873,
"2025-04-12 03:30:00",4942,
"2025-04-12 03:40:00",4937,
"2025-04-12 03:50:00",4957,
"2025-04-12 04:00:00",4978,5224
"2025-04-12 04:10:00",4975,
"2025-04-12 04:20:00",5015,
"2025-04-12 04:30:00",4991,
"2025-04-12 04:40:00",4995,
"2025-04-12 04:50:00",4981,
"2025-04-12 05:00:00",4958,5261
"2025-04-12 05:10:00",4974,
"2025-04-12 05:20:00",4959,
"2025-04-12 05:30:00",4996,
"2025-04-12 05:40:00",5031,
"2025-04-12 05:50:00",5019,
"2025-04-12 06:00:00",4978,5304
"2025-04-12 06:10:00",4937,
"2025-04-12 06:20:00",4920,
"2025-04-12 06:30:00",4879,
"2025-04-12 06:40:00",4898,
"2025-04-12 06:50:00",4904,
"2025-04-12 07:00:00",4974,5345
"2025-04-12 07:10:00",5006,
"2025-04-12 07:20:00",5003,
"2025-04-12 07:30:00",4961,
"2025-04-12 07:40:00",4904,
"2025-04-12 07:50:00",4908,
"2025-04-12 08:00:00",4958,5380
"2025-04-12 08:10:00",4982,
"2025-04-12 08:20:00",4973,
"2025-04-12 08:30:00",5022,
"2025-04-12 08:40:00",5028,
"2025-04-12 08:50:00",5012,
"2025-04-12 09:00:00",4970,5407
"2025-04-12 09:10:00",4943,
"2025-04-12 09:20:00",4996,
"2025-04-12 09:30:00",4971,
"2025-04-12 09:40:00",5060,
"2025-04-12 09:50:00",5110,
"2025-04-12 10:00:00",5110,5427
"2025-04-12 10:10:00",5151,
"2025-04-12 10:20:00",5233,
"2025-04-12 10:30:00",5313,
"2025-04-12 10:40:00",5350,
"2025-04-12 10:50:00",5504,
"2025-04-12 11:00:00",5533,5437
"2025-04-12 11:10:00",5600,
"2025-04-12 11:20:00",5692,
"2025-04-12 11:30:00",5756,
"2025-04-12 11:40:00",5796,
"2025-04-12 11:50:00",5867,
"2025-04-12 12:00:00",5886,5443
"2025-04-12 12:10:00",6025,
"2025-04-12 12:20:00",6098,
"2025-04-12 12:30:00",6166,
"2025-04-12 12:40:00",6288,
"2025-04-12 12:50:00",6460,
"2025-04-12 13:00:00",6549,5458
"2025-04-12 13:10:00",6643,
"2025-04-12 13:20:00",6768,
"2025-04-12 13:30:00",6862,
"2025-04-12 13:40:00",7043,
"2025-04-12 13:50:00",7132,
"2025-04-12 14:00:00",7157,5465
"2025-04-12 14:10:00",7162,
"2025-04-12 14:20:00",7152,
"2025-04-12 14:30:00",7177,
"2025-04-12 14:40:00",7171,
"2025-04-12 14:50:00",7211,
"2025-04-12 15:00:00",7192,5471
"2025-04-12 15:10:00",7176,
"2025-04-12 15:20:00",7119,
"2025-04-12 15:30:00",7001,
"2025-04-12 15:40:00",6913,
"2025-04-12 15:50:00",6945,
"2025-04-12 16:00:00",6889,5478
"2025-04-12 16:10:00",6802,
"2025-04-12 16:20:00",6749,
"2025-04-12 16:30:00",6619,
"2025-04-12 16:40:00",6516,
"2025-04-12 16:50:00",6433,
"2025-04-12 17:00:00",6361,5478
"2025-04-12 17:10:00",6190,
"2025-04-12 17:20:00",6070,
"2025-04-12 17:30:00",6003,
"2025-04-12 17:40:00",5996,
"2025-04-12 17:50:00",5914,
"2025-04-12 18:00:00",5861,5481
"2025-04-12 18:10:00",5856,
"2025-04-12 18:20:00",5867,
"2025-04-12 18:30:00",5785,
"2025-04-12 18:40:00",5712,
"2025-04-12 18:50:00",5648,
"2025-04-12 19:00:00",5597,5489
"2025-04-12 19:10:00",5492,
"2025-04-12 19:20:00",5433,
"2025-04-12 19:30:00",5365,
"2025-04-12 19:40:00",5377,
"2025-04-12 19:50:00",5318,
"2025-04-12 20:00:00",5299,5492
"2025-04-12 20:10:00",5237,
"2025-04-12 20:20:00",5191,
"2025-04-12 20:30:00",5175,
"2025-04-12 20:40:00",5135,
"2025-04-12 20:50:00",5057,
"2025-04-12 21:00:00",5041,5498
"2025-04-12 21:10:00",4993,
"2025-04-12 21:20:00",4944,
"2025-04-12 21:30:00",4898,
"2025-04-12 21:40:00",4868,
"2025-04-12 21:50:00",4824,
"2025-04-12 22:00:00",4768,5502
"2025-04-12 22:10:00",4682,
"2025-04-12 22:20:00",4637,
"2025-04-12 22:30:00",4572,
"2025-04-12 22:40:00",4539,
"2025-04-12 22:50:00",4432,
"2025-04-12 23:00:00",4405,5497
"2025-04-12 23:10:00",4374,
"2025-04-12 23:20:00",4345,
"2025-04-12 23:30:00",4312,
"2025-04-12 23:40:00",4313,
"2025-04-12 23:50:00",4361,
"2025-04-13 00:00:00",4361,5494
"2025-04-13 00:10:00",4310,
"2025-04-13 00:20:00",4318,
"2025-04-13 00:30:00",4310,
"2025-04-13 00:40:00",4321,
"2025-04-13 00:50:00",4303,
"2025-04-13 01:00:00",4317,5478
"2025-04-13 01:10:00",4316,
"2025-04-13 01:20:00",4300,
"2025-04-13 01:30:00",4329,
"2025-04-13 01:40:00",4328,
"2025-04-13 01:50:00",4369,
"2025-04-13 02:00:00",4386,5465
"2025-04-13 02:10:00",4408,
"2025-04-13 02:20:00",4491,
"2025-04-13 02:30:00",4506,
"2025-04-13 02:40:00",4549,
"2025-04-13 02:50:00",4514,
"2025-04-13 03:00:00",4498,5446
"2025-04-13 03:10:00",4474,
"2025-04-13 03:20:00",4525,
"2025-04-13 03:30:00",4555,
"2025-04-13 03:40:00",4513,
"2025-04-13 03:50:00",4522,
"2025-04-13 04:00:00",4550,5437
"2025-04-13 04:10:00",4629,
"2025-04-13 04:20:00",4720,
"2025-04-13 04:30:00",4768,
"2025-04-13 04:40:00",4825,
"2025-04-13 04:50:00",4879,
"2025-04-13 05:00:00",4868,5430
"2025-04-13 05:10:00",4851,
"2025-04-13 05:20:00",4866,
"2025-04-13 05:30:00",4804,
"2025-04-13 05:40:00",4894,
"2025-04-13 05:50:00",4993,
"2025-04-13 06:00:00",4971,5424
"2025-04-13 06:10:00",4951,
"2025-04-13 06:20:00",4917,
"2025-04-13 06:30:00",4928,
"2025-04-13 06:40:00",4912,
"2025-04-13 06:50:00",4970,
